building_id,income,annual_kwh_prescaling,scaling_factor,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE0.5_bill,new_F0_WF1_ROE0_bill,new_F25_WF0_ROE0_bill,new_F25_WF1_ROE0.5_bill
240284,medium,6623.44,0.7130643653791515,1520.0827230304606,1495.6797399509328,1371.4275300583356,1505.8168931200537,1332.8277248706495
76382,high,20153.584,0.7130643653791515,4637.102497319302,4562.6403299000785,4183.600472314521,4179.863806798855,3652.0875005601615
295227,medium,11123.586,0.7130643653791515,2603.6246655449268,2561.795665903358,2348.9789709978936,2435.360326429174,2139.0085317362027
215284,medium,5286.163,0.7130643653791515,1216.1203256942808,1196.5909715507325,1097.195734635963,1245.068402119155,1106.6689627730095
421984,medium,11435.769,0.7130643653791515,2705.019351554613,2661.5385213397153,2440.440350731099,2522.3456049768834,2214.4247550321174
455204,high,8482.002,0.8407500276235722,2352.7065857131934,2314.9020457413167,2122.6036634629845,2220.114355003391,1952.318646283881
424273,high,3973.582,0.7130643653791515,912.3920263196567,897.7422611179759,823.1703026079622,984.5038968414904,880.6745074621663
85486,high,19301.508,0.7130643653791515,4482.965130309139,4410.949686314246,4044.554835072962,4047.6217768645583,3537.399755345144
374798,low,4242.824,0.7130643653791515,975.1143903046482,959.4540834047372,879.761490248653,917.2402514461106,806.2716177871523
395640,medium,3091.127,0.7130643653791515,712.1127215139854,700.6779998162208,642.4726025215818,812.6975452148638,731.6508923868982
82573,medium,13901.929,0.7130643653791515,3266.8067428077757,3214.306812947548,2947.286231961657,3004.3163070563214,2632.440075988092
465289,high,22179.757999999998,0.7130643653791515,5128.600817544833,5046.234124918018,4627.051495205696,4601.483512531176,4017.7857840375495
244372,low,9878.208,0.8407500276235722,2697.6318977894853,2654.302503026639,2433.8082923974825,2394.9294627487266,2087.9050093215715
408115,high,42359.282,0.7130643653791515,9794.352177528097,9637.21295065513,8836.707996591293,8603.962666839372,7489.468316783645
544243,low,4731.5779999999995,0.8407500276235722,1310.344408632252,1289.2809955346231,1182.1763567639807,1204.825027437512,1055.6664960231544
